Veiculo;Data;Hora;Cidade;UF;Velocidade;Latitude;Longitude;Via
101704;2026-02-26;11:00;ITATIBA;SP;41;-23.0083;-46.819;Rodovia Luciano Consoline
101704;2026-02-26;11:00;ITATIBA;SP;0;-23.0151;-46.8407;Rua Francisco Carride
101704;2026-02-26;11:00;ITATIBA;SP;2;-23.0152;-46.8407;Rua Francisco Carride
101704;2026-02-26;11:00;ITATIBA;SP;0;-23.0152;-46.8407;Rua Francisco Carride
101704;2026-02-26;11:00;ITATIBA;SP;0;-23.0155;-46.8407;Próx. Rua Antônio Schiavinatto
101704;2026-02-27;21:00;ITATIBA;SP;0;-22.9944;-46.7898;Próx. Rodovia Dom Pedro I
101704;2026-02-27;22:00;ITATIBA;SP;0;-22.9944;-46.7898;Próx. Rodovia Dom Pedro I
101704;2026-02-27;22:00;ITATIBA;SP;0;-22.9944;-46.7898;Próx. Rodovia Dom Pedro I
101704;2026-02-27;22:00;ITATIBA;SP;0;-22.9944;-46.7898;Próx. Rodovia Dom Pedro I
101704;2026-02-27;22:00;ITATIBA;SP;0;-22.9944;-46.7898;Próx. Rodovia Dom Pedro I
101704;2026-02-27;22:00;ITATIBA;SP;0;-22.9944;-46.7898;Próx. Rodovia Dom Pedro I
101704;2026-02-27;22:00;ITATIBA;SP;0;-22.9944;-46.7898;Próx. Rodovia Dom Pedro I
125359;2026-02-25;10:00;GUARULHOS;SP;0;-23.4271;-46.3903;Próx. Avenida Amâncio Gaiolli
125359;2026-02-25;11:00;GUARULHOS;SP;0;-23.4271;-46.3903;Próx. Avenida Amâncio Gaiolli
125359;2026-02-25;11:00;GUARULHOS;SP;0;-23.4271;-46.3903;Próx. Avenida Amâncio Gaiolli
125359;2026-02-25;11:00;GUARULHOS;SP;0;-23.4271;-46.3903;Próx. Avenida Amâncio Gaiolli
125359;2026-02-25;11:00;GUARULHOS;SP;0;-23.4271;-46.3903;Próx. Avenida Amâncio Gaiolli
125359;2026-02-25;11:00;GUARULHOS;SP;0;-23.4271;-46.3903;Próx. Avenida Amâncio Gaiolli
125359;2026-02-25;11:00;GUARULHOS;SP;77;-23.3937;-46.391;Rodoanel Mário Covas
125359;2026-02-25;11:00;GUARULHOS;SP;70;-23.3909;-46.4039;Próx. Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;78;-23.389;-46.4432;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;77;-23.3917;-46.4501;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;77;-23.393;-46.4526;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;74;-23.3961;-46.4585;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;77;-23.4013;-46.5037;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;77;-23.4029;-46.5051;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;73;-23.4075;-46.5081;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;77;-23.4118;-46.54;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;75;-23.4191;-46.5593;Rodoanel Mário Covas
125359;2026-02-25;12:00;GUARULHOS;SP;74;-23.4206;-46.5609;Rodoanel Mário Covas
125359;2026-02-25;12:00;SÃO PAULO;SP;53;-23.4018;-46.5752;Próx. Rodovia Fernão Dias
125359;2026-02-25;12:00;SÃO PAULO;SP;53;-23.402;-46.5753;Rodovia Fernão Dias
125359;2026-02-25;12:00;SÃO PAULO;SP;67;-23.3721;-46.5566;Rodovia Fernão Dias
125359;2026-02-25;12:00;MAIRIPORÃ;SP;61;-23.3501;-46.5596;Rodovia Fernão Dias
125359;2026-02-25;12:00;MAIRIPORÃ;SP;59;-23.3435;-46.5725;Rodovia Fernão Dias
125359;2026-02-25;12:00;MAIRIPORÃ;SP;61;-23.3048;-46.5739;Rodovia Fernão Dias
125359;2026-02-25;12:00;MAIRIPORÃ;SP;77;-23.2798;-46.5863;Rodovia Fernão Dias
125359;2026-02-25;12:00;MAIRIPORÃ;SP;76;-23.2785;-46.5861;Rodovia Fernão Dias
125359;2026-02-25;12:00;MAIRIPORÃ;SP;78;-23.2783;-46.586;Rodovia Fernão Dias
125359;2026-02-25;12:00;MAIRIPORÃ;SP;78;-23.2457;-46.5946;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;71;-23.2329;-46.6018;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.227;-46.598;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.2011;-46.5887;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1892;-46.5839;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;71;-23.1831;-46.5814;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1815;-46.5807;Próx. Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1788;-46.5797;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1642;-46.5738;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1599;-46.5734;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1452;-46.5749;Rodovia Fernão Dias
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1009;-46.5813;Rodovia Dom Pedro I
125359;2026-02-25;12:00;ATIBAIA;SP;73;-23.101;-46.5845;Rodovia Dom Pedro I
125359;2026-02-25;12:00;ATIBAIA;SP;77;-23.1013;-46.5975;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;77;-23.0874;-46.6311;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;75;-23.0857;-46.6321;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;77;-23.0851;-46.6325;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;77;-23.0748;-46.6388;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;77;-23.0706;-46.6414;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;78;-23.0554;-46.6599;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;73;-23.0466;-46.6714;Próx. Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;77;-23.0449;-46.6738;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ATIBAIA;SP;77;-23.0438;-46.6752;Rodovia Dom Pedro I
125359;2026-02-25;13:00;JARINU;SP;77;-23.0413;-46.6785;Rodovia Dom Pedro I
125359;2026-02-25;13:00;JARINU;SP;77;-23.0405;-46.6796;Rodovia Dom Pedro I
125359;2026-02-25;13:00;JARINU;SP;78;-23.0372;-46.7011;Rodovia Dom Pedro I
125359;2026-02-25;13:00;JARINU;SP;77;-23.0357;-46.7168;Rodovia Dom Pedro I
125359;2026-02-25;13:00;JARINU;SP;72;-23.0354;-46.7258;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;77;-23.0119;-46.7642;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;65;-23.0045;-46.7697;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;77;-22.9954;-46.7896;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;77;-22.9951;-46.7901;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;78;-22.9922;-46.7949;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;73;-22.9818;-46.8225;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;78;-22.9795;-46.8266;Rodovia Dom Pedro I
125359;2026-02-25;13:00;ITATIBA;SP;73;-22.9502;-46.8655;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;77;-22.9357;-46.8834;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;77;-22.9353;-46.8933;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;77;-22.9338;-46.8989;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;74;-22.9295;-46.9163;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;77;-22.9309;-46.9195;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;77;-22.9312;-46.9362;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;77;-22.9148;-46.9491;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;77;-22.9126;-46.9582;Rodovia Dom Pedro I
125359;2026-02-25;13:00;VALINHOS;SP;70;-22.9133;-46.9622;Rodovia Dom Pedro I
125359;2026-02-25;13:00;CAMPINAS;SP;77;-22.847;-47.0324;Rodovia Dom Pedro I
125359;2026-02-25;13:00;CAMPINAS;SP;75;-22.8444;-47.0365;Rodovia Dom Pedro I
125359;2026-02-25;13:00;CAMPINAS;SP;77;-22.844;-47.0411;Rodovia Dom Pedro I
125359;2026-02-25;13:00;CAMPINAS;SP;77;-22.8435;-47.0669;Rodovia Dom Pedro I
125359;2026-02-25;13:00;CAMPINAS;SP;72;-22.8475;-47.0947;Rodovia Dom Pedro I
125359;2026-02-25;13:00;CAMPINAS;SP;72;-22.8478;-47.0962;Rodovia Dom Pedro I
125359;2026-02-25;13:00;CAMPINAS;SP;37;-22.8578;-47.1455;SP-065
125359;2026-02-25;14:00;SUMARÉ;SP;72;-22.8256;-47.1871;Rodovia Anhanguera
125359;2026-02-25;16:00;SÃO SIMÃO;SP;77;-21.4607;-47.6435;Via Anhanguera
125359;2026-02-25;16:00;SÃO SIMÃO;SP;73;-21.4586;-47.6442;Via Anhanguera
125359;2026-02-25;16:00;SÃO SIMÃO;SP;77;-21.4571;-47.6447;Via Anhanguera
125359;2026-02-25;16:00;SÃO SIMÃO;SP;52;-21.4136;-47.6646;Via Anhanguera
125359;2026-02-25;16:00;SÃO SIMÃO;SP;77;-21.3954;-47.687;Via Anhanguera
125359;2026-02-25;16:00;CRAVINHOS;SP;73;-21.3817;-47.7039;Rodovia Anhanguera
125359;2026-02-25;16:00;CRAVINHOS;SP;77;-21.3582;-47.7225;Rodovia Anhanguera
125359;2026-02-25;16:00;CRAVINHOS;SP;72;-21.3368;-47.7252;Rodovia Anhanguera
125359;2026-02-25;16:00;CRAVINHOS;SP;78;-21.2974;-47.7436;Rodovia Anhanguera
125359;2026-02-25;16:00;CRAVINHOS;SP;73;-21.2866;-47.7486;Rodovia Anhanguera
125359;2026-02-25;16:00;CRAVINHOS;SP;78;-21.2779;-47.7527;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;77;-21.2519;-47.7554;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;77;-21.2507;-47.7557;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;77;-21.2394;-47.7582;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;77;-21.2379;-47.7586;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;71;-21.2346;-47.7592;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;71;-21.2344;-47.7592;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;68;-21.2017;-47.758;Rodovia Anhanguera
125359;2026-02-25;16:00;RIBEIRÃO PRETO;SP;68;-21.1813;-47.7569;Via Anhanguera
125359;2026-02-25;17:00;RIBEIRÃO PRETO;SP;65;-21.1323;-47.7661;Via Anhanguera
125359;2026-02-25;17:00;RIBEIRÃO PRETO;SP;77;-21.0902;-47.7963;Rodovia Anhanguera
125359;2026-02-25;17:00;RIBEIRÃO PRETO;SP;72;-21.0882;-47.7977;Via Anhanguera
125359;2026-02-25;17:00;RIBEIRÃO PRETO;SP;77;-21.0762;-47.8067;Via Anhanguera
125359;2026-02-25;17:00;RIBEIRÃO PRETO;SP;78;-21.0735;-47.8089;Via Anhanguera
125359;2026-02-25;17:00;JARDINÓPOLIS;SP;74;-21.0468;-47.827;Via Anhanguera
125359;2026-02-25;17:00;JARDINÓPOLIS;SP;69;-21.0428;-47.829;Via Anhanguera
125359;2026-02-26;07:00;UBERABA;MG;74;-19.6808;-47.9943;BR-050
125359;2026-02-26;07:00;UBERABA;MG;77;-19.6793;-47.9949;BR-050
125359;2026-02-26;07:00;UBERABA;MG;77;-19.6754;-47.9964;BR-050
125359;2026-02-26;07:00;UBERABA;MG;77;-19.6589;-48.0027;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.6353;-48.0117;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.622;-48.0168;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.6206;-48.0173;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.6188;-48.018;BR-050
125359;2026-02-26;08:00;UBERABA;MG;78;-19.6113;-48.0208;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.6095;-48.0215;BR-050
125359;2026-02-26;08:00;UBERABA;MG;78;-19.5995;-48.0254;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.5986;-48.0258;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.5753;-48.0321;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.5745;-48.0322;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.5727;-48.0325;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.5628;-48.0337;BR-050
125359;2026-02-26;08:00;UBERABA;MG;78;-19.5526;-48.035;BR-050
125359;2026-02-26;08:00;UBERABA;MG;51;-19.5386;-48.0369;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.5312;-48.0379;BR-050
125359;2026-02-26;08:00;UBERABA;MG;71;-19.5189;-48.0404;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.5091;-48.0433;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.4966;-48.0472;BR-050
125359;2026-02-26;08:00;UBERABA;MG;78;-19.4611;-48.0582;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.46;-48.0585;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.4593;-48.0588;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.4578;-48.0592;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.4539;-48.0604;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.4217;-48.0704;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.418;-48.0711;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.3958;-48.0771;Próx. BR-050
125359;2026-02-26;08:00;UBERABA;MG;74;-19.3863;-48.0765;BR-050
125359;2026-02-26;08:00;UBERABA;MG;78;-19.3645;-48.0793;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.3596;-48.081;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.3457;-48.0938;BR-050
125359;2026-02-26;08:00;UBERABA;MG;72;-19.3419;-48.0954;BR-050
125359;2026-02-26;08:00;UBERABA;MG;72;-19.3409;-48.0958;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.338;-48.0971;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.2917;-48.1172;BR-050
125359;2026-02-26;08:00;UBERABA;MG;76;-19.2898;-48.1181;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.2894;-48.1182;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.2889;-48.1185;BR-050
125359;2026-02-26;08:00;UBERABA;MG;78;-19.2852;-48.1201;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.2671;-48.1278;BR-050
125359;2026-02-26;08:00;UBERABA;MG;77;-19.2544;-48.1335;BR-050
125359;2026-02-26;08:00;UBERABA;MG;76;-19.238;-48.1403;Próx. BR-050
125359;2026-02-26;08:00;UBERABA;MG;72;-19.1872;-48.1553;Próx. BR-050
125359;2026-02-26;09:00;UBERLÂNDIA;MG;77;-18.9953;-48.2106;BR-050
125359;2026-02-26;09:00;UBERLÂNDIA;MG;72;-18.9865;-48.2119;BR-050
125359;2026-02-26;09:00;UBERLÂNDIA;MG;57;-18.9008;-48.239;BR-050
125359;2026-02-26;09:00;UBERLÂNDIA;MG;70;-18.9065;-48.3346;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;77;-18.9022;-48.3492;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;51;-18.8983;-48.3773;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;14;-18.8978;-48.3812;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;77;-18.8944;-48.4056;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;72;-18.8907;-48.428;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;72;-18.8907;-48.4281;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;77;-18.89;-48.4357;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;65;-18.8861;-48.4606;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;78;-18.8845;-48.4697;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;77;-18.8843;-48.4714;BR-365
125359;2026-02-26;09:00;UBERLÂNDIA;MG;78;-18.8737;-48.5345;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8895;-48.7021;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.888;-48.7126;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8873;-48.7166;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8848;-48.7314;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8838;-48.7361;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8824;-48.7388;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;74;-18.8767;-48.7467;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;74;-18.8767;-48.7468;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;78;-18.8743;-48.7502;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;78;-18.8657;-48.7621;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8637;-48.765;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8529;-48.7809;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;72;-18.8512;-48.796;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8495;-48.8138;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;74;-18.8533;-48.8524;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;74;-18.8532;-48.8523;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;73;-18.8543;-48.8538;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;78;-18.8713;-48.8713;Avenida dos Trabalhadores
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8764;-48.9021;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;77;-18.8776;-48.9346;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;72;-18.8782;-48.9558;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;72;-18.8783;-48.9559;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;76;-18.8809;-49.0131;BR-365
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;50;-18.8733;-49.0603;BR-153
125359;2026-02-26;10:00;MONTE ALEGRE DE MINAS;MG;73;-18.8409;-49.0929;BR-153
125359;2026-02-26;10:00;CANÁPOLIS;MG;73;-18.79;-49.0843;BR-153
125359;2026-02-26;10:00;CANÁPOLIS;MG;73;-18.7467;-49.0889;BR-153
125359;2026-02-26;11:00;CANÁPOLIS;MG;71;-18.7134;-49.1335;BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;75;-18.6665;-49.1635;BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;76;-18.6368;-49.1805;BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;0;-18.5697;-49.1934;Próx. BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;0;-18.5697;-49.1934;Próx. BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;0;-18.5697;-49.1934;Próx. BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;0;-18.5698;-49.1934;Próx. BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;0;-18.5698;-49.1934;Próx. BR-153
125359;2026-02-26;11:00;CENTRALINA;MG;0;-18.5698;-49.1934;Próx. BR-153
125359;2026-02-26;12:00;CENTRALINA;MG;0;-18.5698;-49.1934;Próx. BR-153
125359;2026-02-26;12:00;CENTRALINA;MG;0;-18.5698;-49.1934;Próx. BR-153
125359;2026-02-26;12:00;CENTRALINA;MG;0;-18.5698;-49.1934;Próx. BR-153
125359;2026-02-26;12:00;CENTRALINA;MG;72;-18.5431;-49.1937;BR-153
125359;2026-02-26;12:00;ARAPORÃ;MG;77;-18.5273;-49.1914;BR-153
125359;2026-02-26;12:00;ARAPORÃ;MG;74;-18.5121;-49.1891;BR-153
125359;2026-02-26;13:00;ITUMBIARA;GO;64;-18.3955;-49.2044;BR-153
125359;2026-02-26;13:00;ITUMBIARA;GO;65;-18.3781;-49.2101;BR-153
125359;2026-02-27;21:00;HIDROLÂNDIA;GO;0;-16.8825;-49.2499;Próx. BR-153
125359;2026-02-27;22:00;HIDROLÂNDIA;GO;0;-16.8825;-49.2499;Próx. BR-153
125359;2026-02-27;22:00;HIDROLÂNDIA;GO;0;-16.8825;-49.2499;Próx. BR-153
125359;2026-02-27;22:00;HIDROLÂNDIA;GO;0;-16.8825;-49.2499;Próx. BR-153
125359;2026-02-27;22:00;HIDROLÂNDIA;GO;0;-16.8825;-49.2499;Próx. BR-153
125359;2026-02-27;22:00;HIDROLÂNDIA;GO;0;-16.8825;-49.2499;Próx. BR-153
125359;2026-02-27;22:00;HIDROLÂNDIA;GO;0;-16.8824;-49.2499;Próx. BR-153
125429;2026-02-25;10:00;CORDEIRÓPOLIS;SP;0;-22.4903;-47.3997;Próx. Rodovia Anhanguera
125429;2026-02-25;10:00;CORDEIRÓPOLIS;SP;0;-22.4903;-47.3997;Próx. Rodovia Anhanguera
125429;2026-02-25;11:00;CORDEIRÓPOLIS;SP;0;-22.4921;-47.3997;Próx. Rodovia Anhanguera
125429;2026-02-25;11:00;CORDEIRÓPOLIS;SP;0;-22.4921;-47.3997;Próx. Rodovia Anhanguera
125429;2026-02-25;11:00;CORDEIRÓPOLIS;SP;0;-22.4921;-47.3997;Próx. Rodovia Anhanguera
125429;2026-02-25;11:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;12:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;13:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;14:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;14:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;16:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-25;16:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-25;16:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;16:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4023;Próx. Rodovia Anhanguera
125429;2026-02-25;16:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-25;16:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-25;16:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-25;17:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-25;17:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-25;17:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4022;Próx. Rodovia Anhanguera
125429;2026-02-26;07:00;CORDEIRÓPOLIS;SP;0;-22.4904;-47.4024;Próx. Rodovia Anhanguera
125429;2026-02-26;08:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4024;Próx. Rodovia Anhanguera
125429;2026-02-26;08:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4024;Próx. Rodovia Anhanguera
125429;2026-02-26;08:00;CORDEIRÓPOLIS;SP;0;-22.4905;-47.4024;Próx. Rodovia Anhanguera
